ชื่อเพลง,ชื่อนักร้อง,ชื่อวง,นาที,ลิ้ง url,ประเภทเพลง,ธีมงาน,ภาษา
แผ่เมตตา,-,เสถียรธรรมสถาน sds,4:25,https://www.youtube.com/embed/O4Uy-JyVEiM?si=h0ZQAGEjE2mJzgAg,Worship,Buddhist,Thai
Namo Amida Butsu,Akari Miura,-,3:15,https://www.youtube.com/embed/2YMhtKOHXuw?si=O9VT1Yq91iOxrFmJ,Worship,Buddhist,Japanese
Shomyo,Buddhist Ritual Chant,-,2:00,https://www.youtube.com/embed/Qe7Rer-q0eg?si=zLUT4c2iLE-wwuDD,Worship,Buddhist,Japanese
Shingon,Shomyo Chant,-,14:02,https://www.youtube.com/embed/4J-vi0lCiew?si=FTDze_yKxQqSKfNe,Worship,Buddhist,ETC.
Shomyo,"Hyakuji-no-ge, Shingon",-,1:29,https://www.youtube.com/embed/XwWWp42qVYI?si=D7t5AU71LTp6hGFu,Worship,Buddhist,Japanese
วันสำคัญ,อาจารย์ปราณีต สองเมือง,-,3:57,https://www.youtube.com/embed/S1M2e_nb2cc?si=QWdvcwo2832ETH_I,Worship,Buddhist,Thai
ธรรมใจให้สบาย,ปาน ธนพร,-,4:31,https://www.youtube.com/embed/2nBmifrl6WI?si=kvaoqjVM_IKcFeGz,ลูกกรุง,Buddhist,Thai
ชีวิตนี้น้อยนัก แต่สำคัญนัก,ปาน ธนพร,-,5:30,https://www.youtube.com/embed/UQ3-w5zbd8M?si=5dqA5rAcwI3cFNz6,ลูกกรุง,Buddhist,Thai
แสงเพลิงสุดท้าย,ปาน ธนพร,-,5:12,https://www.youtube.com/embed/4mnztEUHSjg?si=qs6aIKGu8k55s6JN,ลูกกรุง,Buddhist,Thai
สู้โสตาย (To Give My Life),ปาน ธนพร,-,6:34,https://www.youtube.com/embed/sjYwWb90pkU?si=8N5iIKCtXsm_Ci5B,ลูกกรุง,Buddhist,Thai
หยดฝนในจักรวาล,ปาน ธนพร,-,6:35,https://www.youtube.com/embed/6FuUbI5apGQ?si=YgjQLEN6NJEycP7y,ลูกกรุง,Buddhist,Thai
ธรรมะคือคุณากร,ปาน ธนพร,-,3:39,https://www.youtube.com/embed/vhN8uVgcdTs?si=wNDSUqxXcH4EMkBY,ลูกกรุง,Buddhist,Thai
สัมมาทิฏฐิ,สุขสันต์ วันสว่าง,-,3:36,https://www.youtube.com/embed/6xFghQkyc6I?si=sOkM1KpKMzU8GUZt,"ลูกทุ่ง,ลูกกรุง",Buddhist,Thai
พุทธคุณ,ปาน ธนพร,-,3:22,https://www.youtube.com/embed/Ka8OBPsbTpU?si=gqhFZm-3A7F-YNBe,"ลูกทุ่ง,ลูกกรุง",Buddhist,Thai
บัวขาว,Unknown,-,3:51,https://www.youtube.com/embed/r7xSc-Rha3I?si=_msZyzPWUpkadnVb,"ลูกทุ่ง,ลูกกรุง",Buddhist,Instrumental
บารมี 30 ทัศ,ปฏิพล เหมวรานันท์,-,18:17,https://www.youtube.com/embed/rtZSkDEl9BM?si=kDp-51Z4OYlHYPhn,"ลูกทุ่ง,ลูกกรุง",Buddhist,Thai
ศีล ๕,พลพล,-,7:34,https://www.youtube.com/embed/aMLUDfVjxjE?si=c8x7DvRgmc8QGpol,"ลูกทุ่ง,ลูกกรุง",Buddhist,Thai
แผ่เมตตา,พลพล,-,6:33,https://www.youtube.com/embed/-1GherqP5z0?si=bDlTSZimmDrtr7l-,"ลูกทุ่ง,ลูกกรุง",Buddhist,Thai
นิยามของคนดี,พลพล,-,17:05,https://www.youtube.com/embed/oQ9B3Kg8yG0?si=HNzEI8opB6YN4amv,"ลูกทุ่ง,ลูกกรุง",Buddhist,Thai
บทสวดชินบัญชร,พลพล,-,6:04,https://www.youtube.com/embed/Hygh3FeOYTU?si=omWgCUJAceNkQ7OM,"ลูกทุ่ง,ลูกกรุง",Buddhist,Thai
ธรรมะ,-,คาราบาว,4:15,https://www.youtube.com/embed/y57B3tivEYI?si=L_NMiWn9635TKYjv,"ลูกทุ่ง,เพื่อชีวิต",Buddhist,Thai
ชวนทำบุญ,น้อย นพเก้า,-,4:02,https://www.youtube.com/embed/eBOVcR30cBo?si=1FAuHLyeCzwxvLL_,"ลูกทุ่ง,ลูกกรุง",Buddhist,Thai
ไสว่าบ่ถิ่มวัด,พันตรีสุธี สุขสากล,-,4:30,https://www.youtube.com/embed/LE6m9zvbwZc?si=WfYv4efuCDQp1MLR,"ลูกทุ่ง,ลูกกรุง",Buddhist,Thai
ทำบุญกันเถิด,นพคุณ อรุณรุ่ง,-,3:56,https://www.youtube.com/embed/6LRJxqlBRAc?si=FMWroQ0I2pCNuK6o,"ลูกทุ่ง,ลูกกรุง",Buddhist,Thai
ทำบุญหนุนใจ,พันตรีสุธี สุขสากล,-,4:00,https://www.youtube.com/embed/XVt5EoplZyI?si=lJL3tBxvUs3G5aNh,"ลูกทุ่ง,ลูกกรุง",Buddhist,Thai
Norito for Harvest Festival,Shinto priest Soushi,-,4:37,https://www.youtube.com/embed/qYy58UYrcvc?si=ajyyb0qPI16-qZ1Y,Worship,Buddhist,Japanese
Kami no Megumi,Tomoko Kurosawa,-,5:22,https://www.youtube.com/embed/hz5s5pnePwc?si=IgKabUL7LIc7rzAh,Worship,Buddhist,Japanese
Amaterasu Omikami no Norito,Shinto priest,-,2:43,https://www.youtube.com/embed/UBTcnFVhdxU?si=E9LJzPpLqhmVVMca,Worship,Buddhist,Japanese
Kagura Uta,Shinto priest,-,5:26,https://www.youtube.com/embed/OUocKP6lARY?si=M9d5rOimyNFKFIKZ,Worship,Buddhist,Japanese
Inari Okami no Norito,Shinto priest,-,6:39,https://www.youtube.com/embed/zb8Hlcaab4A?si=j3mysYG3-SXgWeMC,Worship,Buddhist,Japanese
Shinto Prayer for Peace,Migiwa,-,4:36,https://www.youtube.com/embed/qaILVA7w9xU?si=D2bAuw0CRVZ_aVhN,Worship,Buddhist,Japanese
Hifumi Norito,Shinto priest,-,2:41,https://www.youtube.com/embed/SWaHuoLYORo?si=rQkArNGlxh97JL36,Worship,Buddhist,Japanese
Shinto Shrine Music,-,-,9:41,https://www.youtube.com/embed/kx1uw4n575M?si=onBRCUfrSDrWp7KK,Worship,Buddhist,Instrumental
WuDe Sutra,Kanho Yakushiji,-,3:24,https://www.youtube.com/embed/lqSKJ1P__Qs?si=jAkmEkOU4Cn5nUhk,Worship,Buddhist,Japanese
Jingwuwen,Kanho Yakushiji,-,2:38,https://www.youtube.com/embed/G2ckxP4kGzU?si=MXQqcidUQmSo5fRh,Worship,Buddhist,Japanese
Namo Amituofo (南無阿彌陀佛),Mahayana Monks,-,4:09,https://www.youtube.com/embed/KHrFl-3qJSk?si=Rb0Y-32EHxbY0ZoZ,Worship,Buddhist,Chinese
The Heart Sutra (心經),Mahayana Monks,-,6:12,https://www.youtube.com/embed/hscPHpmsmr0?si=lQIukejzzjT3X5fg,Worship,Buddhist,Chinese
Avalokiteshvara Mantra (觀音菩薩聖號),Mahayana Monks,-,7:48,https://www.youtube.com/embed/GpbBVX0Tst4?si=O0VeEbm9KubKMvR-,Worship,Buddhist,ETC.
สุขที่ทำดี,พันตรีสุธี สุขสากล,-,4:07,https://www.youtube.com/embed/68QGcIAgKao?si=MfSf6biLyQTwEYr_,"ลูกทุ่ง,ลูกกรุง",Buddhist,Thai
อย่าท้อทำบุญ,พันตรีสุธี สุขสากล,-,3:20,https://www.youtube.com/embed/8ZzInVdKVOg?si=6Zi38y9PHmDNdhu4,"ลูกทุ่ง,ลูกกรุง",Buddhist,Thai
กรุณาฟังให้หมด,พันตรีสุธี สุขสากล,-,3:43,https://www.youtube.com/embed/rW2puDU9FUI?si=Dtc2dSF8ymXvEZuM,"ลูกทุ่ง,เพื่อชีวิต",Buddhist,Thai
บุญคุ้มกันใจ ไม่แพ้,B bett,-,2:55,https://www.youtube.com/embed/e6JrZ2IaYdU?si=v0BsCXKhmzs2y9Up,Pop,Buddhist,Thai
เขตรักษาใจ,สายใจ วลี,-,2:40,https://www.youtube.com/embed/Rv9fCNtlGrc?si=dAWHPbMyMlnO8oXh,ลูกทุ่ง,Buddhist,Thai
แค่สักครึ่งหนึ่ง,ดร.อนัญญา,-,4:02,https://www.youtube.com/embed/MhwNy5ozY_s?si=XnNISGN9eYINBCSD,Worship,Buddhist,Thai
วันที่แม่รอคอย,ตะวันธรรม,-,2:30,https://www.youtube.com/embed/jrQ17J2hfsQ?si=6Y_eCogKSC1FAtMz,Worship,Buddhist,Thai
ผ้าชุดสุดท้าย ไทย,ปัญจสิขะ,-,3:05,https://www.youtube.com/embed/MgCRqHCS_Qs?si=adO5PanecqMEgYMw,Worship,Buddhist,Thai
เพื่อพ่อและแม่,มนัสพล บำรุง,-,4:03,https://www.youtube.com/embed/7-ivdBhnNdo?si=P8wPsGfvfZQW1U3U,Worship,Buddhist,Thai
ธรรมยาตรา,นัฐพล อุดม,-,4:43,https://www.youtube.com/embed/PFftfmlwUbE?si=v7qQxlO75Vs7jUu1,Worship,Buddhist,Thai
เส้นทางธรรมยาตราบูชาพระผู้ปราบมาร,ส้มโอ,-,4:06,https://www.youtube.com/embed/6YhNA_93arw?si=c0_RoX8abM4Suq9d,Worship,Buddhist,Thai
บุญญา บารมี,ก้อง ห้วยไร่,-,3:58,https://www.youtube.com/embed/5obBrPBGrT4?si=ihTcX-58eDzSjuV4,Worship,Buddhist,Thai
สักการะพระธาตุพนม,อ๊อฟ สุรพล,-,8:13,https://www.youtube.com/embed/IX7PMcJpONo?si=JLaKZs4xZswrw9Cr,Worship,Buddhist,Thai
ทางเมือบ้าน,ToonPinsing,-,2:36,https://www.youtube.com/embed/yZC45KaeQa0?si=Zv004DFjzWegrmmE,ลูกทุ่ง,Buddhist,Thai
ให้บุญนำพา,ไหมไทยหัวใจศิลป์,-,5:36,https://www.youtube.com/embed/39OfQCr09u8?si=5KG0FA7IYj1v7Nt6,ลูกทุ่ง,Buddhist,Thai
โอ้ละน้อ,ก้อง ห้วยไร่ Feat.ปู่จ๋านลองไมค์,-,6:58,https://www.youtube.com/embed/O3AFM-MSASM?si=2nB2GRKgFxZR9Xod,"ลูกทุ่ง,เพื่อชีวิต",Buddhist,Thai
บรรเลงพิณ ลูกบ่ยอมแพ้,WUTSTUDIO,-,2:49,https://www.youtube.com/embed/34f1gO0xINo?si=v6BIAm3tHk8V9lIz,Traditional,Buddhist,Thai
บวชพระดีกว่า,ฉิ่ง ฉาบ ทัวร์,-,2:57,https://www.youtube.com/embed/W5Bj9ziryDE?si=7aD-21an8heDCLzz,ลูกทุ่ง,Buddhist,Thai
พระพุทธเจ้า 5 พระองค์,กานต์ ทศน,-,4:34,https://www.youtube.com/embed/gPNna_XDCd0?si=JMBWWsiSuOmQ0t8e,Worship,Buddhist,Thai
กรรมของกู,บุญธรรม พระประโทน,-,4:00,https://www.youtube.com/embed/4uLHe2v0SpY?si=gU3fzW0HEWNztS44,เพื่อชีวิต,Buddhist,Thai
พรหนึ่งข้อ,บักฟ้า ชฎาพร,-,4:14,https://www.youtube.com/embed/6KVmkoOO0U8?si=03kXUSpR36Dxryj_,ลูกทุ่ง,Buddhist,Thai
เป็นยั่งบุญของน้อง,อันพิไลพร,-,4:38,https://www.youtube.com/embed/lR9dDJwoJus?si=B7eW-3zt7sUaOSdz,ลูกทุ่ง,Buddhist,Thai
ดั่งดวงตะเว็น,ไมค์ ภิรมย์พร,-,5:22,https://www.youtube.com/embed/CXS2KIEDEcA?si=J4xQLRaEwm1HC-b2,"ลูกทุ่ง,เพื่อชีวิต",Buddhist,Thai
เป็นยั่งบุญ,ต้น สะเดา,-,5:32,https://www.youtube.com/embed/bu-n95dtBjs?si=UE6fUUF1cdojEIKL,ลูกทุ่ง,Buddhist,Thai
ไวพจน์ลาบวช,ไวพจน์ เพชรสุพรรณ,-,3:53,https://www.youtube.com/embed/QEiLfs5Kg4c?si=DV7pFSeu3cNs8kJ7,"ลูกทุ่ง,Traditional",Buddhist,Thai
โหยหา,โจอี้ ภูวศิษฐ์,-,4:03,https://www.youtube.com/embed/1JQbya2_JUA?si=zpoVKtbgzuxbwhmf,Indie,Buddhist,Thai
21 มิถุนา,ไวพจน์ & ทศพล,-,3:06,https://www.youtube.com/embed/IcNzGn4T0-g?si=c3D1RWaCXWkJ_JUM,ลูกทุ่ง,Buddhist,Thai
ให้พี่บวชเสียก่อน,ไวพจน์ เพชรสุพรรณ,-,3:38,https://www.youtube.com/embed/oibKCppRX4Q?si=MS_brA2y1kUHwPAw,ลูกทุ่ง,Buddhist,Thai
ลาบวชแบ่งบุญ,ทศพล หิมพานต์,-,3:48,https://www.youtube.com/embed/pG_VFep7AkY?si=jsRT_ITsouFyvgTt,ลูกทุ่ง,Buddhist,Thai
บุญคุณพ่อแม่,ทศพล หิมพานต์,-,3:47,https://www.youtube.com/embed/ChpBcsucBrQ?si=3sIppr4EapzXm0o0,ลูกทุ่ง,Buddhist,Thai
เชิญมาร่วมบุญ,สีไพร ไทยแท้,-,4:07,https://www.youtube.com/embed/ygO2dn4U_Ng?si=3l8_Uf42sKLYmZtA,ลูกทุ่ง,Buddhist,Thai
ขอเชิญบวชนาค,สีไพร ไทยแท้,-,3:23,https://www.youtube.com/embed/rRI-stlm0Ns?si=-wd4vjF1yE6jmpAB,ลูกทุ่ง,Buddhist,Thai
ดีใจลูกได้บวช,สีไพร ไทยแท้,-,3:51,https://www.youtube.com/embed/9zPVN9fBj-M?si=wczFKPnq5sSMUy-M,ลูกทุ่ง,Buddhist,Thai
บทสวดพาหุง,พระมหาศรัณ สารธมฺโม,-,9:49,https://www.youtube.com/embed/tWzMpHl2FIk?si=aNCANXjtVrcwnr60,Worship,Buddhist,Thai
บทสวดธัมมจักกัปปวัตนสูตร,พระสหรัฐ  ธีรสุนฺทโร,-,13:38,https://www.youtube.com/embed/cuBGnJj-d5k?si=rSSDG5Cq54_NbKWn,Worship,Buddhist,Thai
พระคุณพ่อแม่,เสนา ฟ้าสว่าง Feat. นมสด โฟร์เอส,-,5:24,https://www.youtube.com/embed/-7pEeylSqTE?si=_oeTgQ4DM3yD8jNf,ลูกทุ่ง,Buddhist,Thai
กล่อมใจนาค,ทศพล หิมพานต์,-,3:57,https://www.youtube.com/embed/bWtjmT-diA4?si=rpxdQk1eKWslXztB,ลูกทุ่ง,Buddhist,Thai
เป็นชายต้องบวช,ไวพนจ์ เพชรสุพรรณ,-,3:23,https://www.youtube.com/embed/KYCbqfnJnSQ?si=4GkkyGKSCRXZl5LN,ลูกทุ่ง,Buddhist,Thai
รับการ์ดงานบวช,สีไพร ไทยแท้,-,3:38,https://www.youtube.com/embed/M_v7f3NTK_k?si=_7q0Vpx5L3MpX3I9,ลูกทุ่ง,Buddhist,Thai
Autumn Leaves,Nat King Cole,-,2:41,https://www.youtube.com/embed/ZEMCeymW1Ow?si=p2TZOtFZgPXijFu5,"Jazz,Pop",Luxury,English
The Shadow of Your Smile,Tony Bennett,-,4:35,https://www.youtube.com/embed/gHorvz-lE4A?si=vXl0WX41t3ZXKiLk,Jazz,Luxury,English
Blue Moon,Ella Fitzgerald,-,3:18,https://www.youtube.com/embed/dqwSde_eEv4?si=QrG71Mh8kFk1g_pV,"Jazz,Swing",Luxury,English
Nature Boy,Nat King Cole,-,2:54,https://www.youtube.com/embed/ZpF1J9FnD4E?si=J1QkWFR5bwbo47bS,Jazz,Luxury,English
I Only Have Eyes for You,-,The Flamingos,3:23,https://www.youtube.com/embed/1_urvud-Oi0?si=QDvu5aBH7fMa0lbI,R&B,Luxury,English
They Can't Take That Away from Me,Louis Armstrong & Ella Fitzgerald,-,4:38,https://www.youtube.com/embed/_hKWbjBE7iU?si=QoGLhfbkLHZyyNyo,"Jazz,Swing",Luxury,English
Dream a Little Dream of Me,Doris Day,-,3:45,https://www.youtube.com/embed/h7j8wa9sWOE?si=ySuoqogDlyOZ_dJz,"Jazz,Pop",Luxury,English
Strangers in the Night,Frank Sinatra,-,2:45,https://www.youtube.com/embed/Fd_3EkGr0-4?si=jEoXJgZN9WeibIim,"Jazz,Pop",Luxury,English
As Time Goes By,Dooley Wilson,-,3:00,https://www.youtube.com/embed/0X2wK5zUdrQ?si=2hx-UBPuszyjMXCT,Jazz,Luxury,English
Smoke Gets in Your Eyes,The Platters,-,2:41,https://www.youtube.com/embed/vfBboBz3yoc?si=unbWekhXEA0H8R28,R&B,Luxury,English
Moonlight Serenade,-,Glenn Miller Orchestra,3:24,https://www.youtube.com/embed/9Ws6DdrDtyo?si=sVq25ZEQGO2Hw0Kg,Swing,Luxury,English
La Mer,Charles Trenet,-,3:23,https://www.youtube.com/embed/ka--QM_tJ-s?si=FMo3z0iZBVVCoAon,Pop,Luxury,French
Killing Me Softly with His Song,Roberta Flack,-,4:50,https://www.youtube.com/embed/DEbi_YjpA-Y?si=QzypL2l1I0XnUMeK,Rock,Luxury,English
Unchained Melody,The Righteous Brothers,-,3:34,https://www.youtube.com/embed/Zv8czIoAw5w?si=33_D13z62oscwyyl,Pop,Luxury,English
Skyfall,Adele,-,4:44,https://www.youtube.com/embed/sZrTJesvJeo?si=WQOIo870erRbDctX,Pop,Luxury,English
Feeling Good,Michael Bublé,-,3:57,https://www.youtube.com/embed/w_8xs-3OVjY?si=iYVNRzfNlEwpiI6s,Jazz,Luxury,English
The Power of Love,Celine Dion,-,5:42,https://www.youtube.com/embed/vRjmhSAZidQ?si=b5CjkSH9125TRCS-,Pop,Luxury,English
You Raise Me Up,Josh Groban,-,5:28,https://www.youtube.com/embed/W3d-nAPqKj8?si=cFjWCRBaclNUpuGj,Classical,Luxury,English
Something,-,The Beatles,3:03,https://www.youtube.com/embed/MZ3Vh8jZFdE?si=MIwAiCKudfHVx_8i,"Pop,Rock",Luxury,English
Evergreen,Barbra Streisand,-,3:06,https://www.youtube.com/embed/udLeOOy6em4?si=OLAmyuFTH4cD6kYs,Pop,Luxury,English
Angel,Sarah Brightman,-,4:29,https://www.youtube.com/embed/NtkUM1wVVi8?si=K61G_YtlUsF2KmBi,Classical,Luxury,English
The Way You Make Me Feel,Michael Jackson,-,4:58,https://www.youtube.com/embed/uzbnrfd9vLQ?si=F1TwRsmWbTx0LDNE,Pop,Luxury,English
Don't Know Why,Norah Jones,-,3:02,https://www.youtube.com/embed/tO4dxvguQDk?si=NiQll7S-OkNmd8do,"Pop,Jazz",Luxury,English
Fields of Gold,Sting,-,3:37,https://www.youtube.com/embed/KLVq0IAzh1A?si=2B9JDYcEs378H832,Pop,Luxury,English
Smooth Operator,Sade,-,4:16,https://www.youtube.com/embed/rS7Va0sBYAM?si=53L_w2PSr5HnMoeh,"Jazz,R&B",Luxury,English
Stay With Me,Sam Smith,-,2:52,https://www.youtube.com/embed/bXDSR4GggUU?si=nD_IpSQGAdLkFfu-,Pop,Luxury,English
Heroes,David Bowie,-,3:28,https://www.youtube.com/embed/lXgkuM2NhYI?si=wdS28OelFR59KxyI,Rock,Luxury,English
Put Your Head On My Shoulder,Paul Anka,-,2:42,https://www.youtube.com/embed/kvazBqAlx58?si=QNuASyzI42ccWqzT,Pop,Luxury,English
I Will Always Love You,Whitney Houston,-,4:34,https://www.youtube.com/embed/3JWTaaS7LdU?si=Hci8CE5DQtl8oueT,Pop,Luxury,English
If I Ain't Got You,Alicia Keys,-,5:43,https://www.youtube.com/embed/qmSUPyOSvEs?si=yEIKjctgVhNkpL7E,"R&B, Classical",Luxury,English
I Have Nothing,Whitney Houston,-,4:50,https://www.youtube.com/embed/FxYw0XPEoKE?si=vLpje3UthInRcpKU,"Soul, R&B",Luxury,English
The Four Seasons - Spring,Antonio Vivaldi,-,3:16,https://www.youtube.com/embed/e3nSvIiBNFo?si=HlpvZg1PLz6cCK_Q,Classical,Luxury,Instrumental
Clair de Lune,Claude Debussy,-,5:11,https://www.youtube.com/embed/JGJPVl7iQUM?si=-L3vhtlc021nsZh7,Classical,Luxury,Instrumental
Pavane,Gabriel Fauré,-,7:04,https://www.youtube.com/embed/mpgyTl8yqbw?si=EpyBYB9P1Gs0zDhe,Classical,Luxury,Instrumental
Eine Kleine Nachtmusik,Mozart,-,5:47,https://www.youtube.com/embed/oy2zDJPIgwc?si=xVxw8dg3ZkhETuKI,Classical,Luxury,Instrumental
The Blue Danube,Johann Strauss II,-,10:59,https://www.youtube.com/embed/_CTYymbbEL4?si=SQfHqL30R_WzqCsk,Classical,Luxury,Instrumental
Wildest Dreams,(Taylor Swift Cover) by Duomo,-,3:25,https://www.youtube.com/embed/gn7HgzOEdHU?si=LGWAiP_Ltx0h1C65,"Classical, Romantic",Luxury,Instrumental
Dynamite,Cover by Vitamin String Quartet,-,3:18,https://www.youtube.com/embed/FYlHTq5kITw?si=mHOZpH5h8NgDsrrM,"Classical, Pop",Luxury,Instrumental
Sign of the Times (Stripped),Harry Styles,-,2:39,https://www.youtube.com/embed/D2zlQI7Tv0o?si=-7iryHaDRmg-dlmm,"Indie,Pop",Luxury,Instrumental
"thank u, next",Cover by Vitamin String Quartet,-,3:29,https://www.youtube.com/embed/tmljfYBkGVg?si=HQgWvjlompaY4D33,"Classica, Pop",Luxury,Instrumental
positions,Ariana Grande,-,2:53,https://www.youtube.com/embed/xuOOAQoDKN0?si=LzUW0jvBYGgyKRhQ,"Pop, R&B",Luxury,English
Watermelon Sugar,Harry Styles,-,2:54,https://www.youtube.com/embed/7-x3uD5z1bQ?si=T8OrP97HiNG_33Os,"Pop, Funk",Luxury,English
Save Your Tears,The Weeknd,-,4:09,https://www.youtube.com/embed/XXYlFuWEuKI?si=4F08g8q-afmz8SvP,"Pop, Synthwave",Luxury,English
Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),-,4:03,https://www.youtube.com/embed/IYFqc9gk4qI?si=aYyJK70PezTDI1tu,"R&B, Soul",Luxury,English
drivers license,Olivia Rodrigo,-,4:07,https://www.youtube.com/embed/ZmDBbnmKpqQ?si=KffHUkyOGx1SrrWt,Pop,Luxury,English
Autumn in New York,Billie Holiday,-,3:55,https://www.youtube.com/embed/yX1EXX-JcaI?si=pobPa_NW_avlFTl3,"Jazz, Classic Pop",Luxury,English
In the Wee Small Hours of the Morning,Frank Sinatra,-,3:01,https://www.youtube.com/embed/j7Jfs9MY0hg?si=BIcRkVYR9jXDcUzy,"Jazz, Classic Pop",Luxury,English
Waltz for Debby,Bill Evans Trio,-,4:30,https://www.youtube.com/embed/dH3GSrCmzC8?si=mEOkqr84g4nQN1ga,"Jazz, Instrumental",Luxury,English
The Nearness of You,Norah Jones,-,3:08,https://www.youtube.com/embed/hsczuCzyUs4?si=hPJ_RkJxWgw8So6-,Jazz,Luxury,English
Lush Life,Johnny Hartman & John Coltrane,-,5:31,https://www.youtube.com/embed/q_xbjOCPgkU?si=lgx78SnlSEZG6Ucz,"Jazz, Classic Pop",Luxury,English
My One and Only Love,Sting,-,3:36,https://www.youtube.com/embed/u1hbwc8ADKg?si=XfW7-bH-3eblnL2p,Jazz,Luxury,English
Stardust,Nat King Cole,-,3:16,https://www.youtube.com/embed/DjU6ZjrQulc?si=c_sc7D2f32gWcjOk,"Jazz, Classic Pop",Luxury,English
You Don't Know What Love Is,Chet Baker,-,4:52,https://www.youtube.com/embed/22AuRtkxN7A?si=G2G3YeoerDWfBH-Z,Jazz,Luxury,English
99 Luftballons,Nena,-,3:55,https://www.youtube.com/embed/Fpu5a0Bl8eY?si=y_otlAawIMOTZ-ZU,"Pop,Jazz",Luxury,German
Du Hast,-,Rammstein,3:55,https://www.youtube.com/embed/W3q8Od5qJio?si=U9iz1dB4nw7DPWRX,"Pop, Funk",Luxury,German
Rock Me Amadeus,Falco,-,3:45,https://www.youtube.com/embed/cVikZ8Oe_XA?si=XMM0YYoR4ngAO8FQ,"Pop, Funk",Luxury,German
Rock Me Amadeus,-,Scorpions,4:43,https://www.youtube.com/embed/n4RjJKxsamQ?si=-xmfbQYanVRlvlfx,Rock,Luxury,German
Major Tom,Peter Schilling,-,4:07,https://www.youtube.com/embed/wO0A0XcWy88?si=4HjEeRUuoP4BCig-,Rock,Luxury,German
Ich kenne nichts,Xavier Naidoo,-,5:32,https://www.youtube.com/embed/RPN88D_HjMU?si=pW1yrYcrg2izGGS9,Pop,Luxury,German
Rolling in the Deep,Adele,-,3:48,https://www.youtube.com/embed/4ujBQOzs6Lw?si=Q9kQE31aXKAWlH0x,"Classical, Pop",Luxury,English
Bohemian Rhapsody,Freddie Mercury,-,5:55,https://www.youtube.com/embed/yl3TsqL0ZPw?si=DvQvaVY6DuWU9TA5,"Classical, Pop",Luxury,English
Just the Two of Us,Grover Washington,-,7:19,https://www.youtube.com/embed/6POZlJAZsok?si=gJu-aU2CI0AeDZW9,Classical,Luxury,English
Winelight,Grover Washington,-,7:33,https://www.youtube.com/embed/wPH1IuMtFGc?si=BDkb35MyEnXh5ehT,Classical,Luxury,English
Mister Magic,Grover Washington,-,9:01,https://www.youtube.com/embed/yo9lI_cn2wo?si=f_F7KCl5pAQKoExF,Classical,Luxury,English
Bakery,PAVELS,-,2:00,https://www.youtube.com/embed/Fk7QoWBzlXw?si=Aq9VPotxkAV_etwP,Classical,Luxury,English
Le Festin,Camille,-,2:50,https://www.youtube.com/embed/-QuVe-hjMs0?si=FhUvTHAJ2zIBjKJ5,Classical,Luxury,French
Focalor Sacrifice Theme,-,Hoyo-Mix,2:57,https://www.youtube.com/embed/FEhEkRMotgg?si=hK-J55owL7luYoGB,"Opera, orchestral",Luxury,Instrumental
La vaguelette,-,Hoyo-Mix,2:29,https://www.youtube.com/embed/PUA589qIAtM?si=4GAE_Dv_Ap6TlP9I,"Opera, orchestral",Luxury,Instrumental
Fontaine,-,Hoyo-Mix,4:33,https://www.youtube.com/embed/tiulg9ySfR8?si=oFtNeRlv2Pu7Bm4m,Orchestral,Luxury,Instrumental
Trace of Grace,-,Hoyo-Mix,1:46,https://www.youtube.com/embed/mPs1iyKlHI0?si=ocHFlcr7RAYoYaVa,Jazz,Luxury,Instrumental
Sumeru,-,Hoyo-Mix,4:45,https://www.youtube.com/embed/p_HmwQRfxQU?si=tGdr1GFWJoPuLOH4,Orchestral,Luxury,Instrumental
Lamentation et Triomphe,-,Hoyo-Mix,3:59,https://www.youtube.com/embed/MCNFSzVHrxA?si=xTHpOLlVnh_qTL3U,Orchestral,Luxury,Instrumental
Moon in One's Cup,-,Hoyo-Mix,1:57,https://www.youtube.com/embed/6k21sSDavWU?si=4ixKUIczsLV3Wg1O,Orchestral,Luxury,Instrumental
